time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
0.384740,384740,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.386792,386792,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.388848,388848,-0.00363360,0.07816723,0.07184513,0.02966803,0.00633943,0.00486175
0.390904,390904,-0.00363360,0.07816723,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.392960,392960,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,0.00486175
0.395016,395016,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.397072,397072,-0.00363360,-0.16593757,0.07184513,0.02966803,0.00633943,0.00486175
0.399128,399128,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.401188,401188,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.403240,403240,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.405296,405296,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.407352,407352,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.409408,409408,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.411468,411468,-0.00363360,0.07816723,0.31447638,0.02966803,0.00633943,-0.00327213
0.413520,413520,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.415576,415576,0.00450070,-0.16593757,-0.41341739,0.02966803,0.00633943,-0.00327213
0.417632,417632,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.419688,419688,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.421744,421744,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.423800,423800,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.425856,425856,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.427912,427912,-0.00363360,-0.16593757,-0.17078613,0.02966803,0.00633943,-0.00327213
0.429968,429968,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.432024,432024,-0.00363360,-0.16593757,-0.17078613,0.02966803,0.00633943,-0.00327213
0.434080,434080,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,0.00486175
0.436136,436136,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.438192,438192,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.440248,440248,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.442304,442304,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.444360,444360,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
