time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
191.359272,191359272,0.07032734,18.63637955,11.28892446,11.02952183,0.01609303,0.01612842
191.361548,191361548,0.06220346,18.63637955,10.81537094,10.79271672,0.01609303,0.01612842
191.363808,191363808,0.06220346,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.366076,191366076,0.06220346,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
191.368352,191368352,0.06220346,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.370624,191370624,0.06220346,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.372888,191372888,0.06220346,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.375152,191375152,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.377432,191377432,0.07032734,18.87438955,11.28892446,10.79271672,0.01609303,0.01612842
191.379704,191379704,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.381976,191381976,0.07032734,18.63637955,10.81537094,11.02952183,0.01609303,0.01612842
191.38424,191384240,0.07032734,18.63637955,10.81537094,10.79271672,0.01609303,0.01612842
191.386504,191386504,0.07032734,18.87438955,11.28892446,10.79271672,0.01609303,0.01612842
191.388784,191388784,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.391056,191391056,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.393328,191393328,0.07032734,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
191.395592,191395592,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.00800764
191.39786,191397860,0.06220346,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.400136,191400136,0.07032734,18.63637955,11.52570121,11.02952183,0.01609303,0.01612842
191.402408,191402408,0.06220346,18.63637955,11.52570121,10.79271672,0.01609303,0.01612842
191.404672,191404672,0.06220346,18.87438955,11.52570121,10.79271672,0.01609303,0.01612842
191.40694,191406940,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.409216,191409216,0.06220346,18.63637955,10.81537094,10.79271672,0.01609303,0.00800764
191.411488,191411488,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.41376,191413760,0.06220346,18.87438955,11.28892446,10.79271672,0.01609303,0.01612842
191.416024,191416024,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.418288,191418288,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.420568,191420568,0.06220346,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.42284,191422840,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.425104,191425104,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.427368,191427368,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.429648,191429648,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.43192,191431920,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.434192,191434192,0.06220346,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.43646,191436460,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.438724,191438724,0.06220346,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.441,191441000,0.07032734,18.87438955,11.28892446,10.79271672,0.01609303,0.01612842
191.443272,191443272,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.445544,191445544,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.447812,191447812,0.07032734,18.63637955,10.81537094,10.79271672,0.01609303,0.01612842
191.450072,191450072,0.07032734,18.63637955,11.0521477,10.79271672,0.01609303,0.01612842
191.452352,191452352,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.454624,191454624,0.06220346,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.456892,191456892,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.459152,191459152,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.461436,191461436,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.463704,191463704,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.465976,191465976,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.468244,191468244,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
